Wavelength(nm)	T%
403		0.000245213
402.5		0.000192915
402		0.000246282
401.5		0.000274597
401		0.00017129
400.5		0.000233622
400		0.000104563
399.5		0.000119621
399		0.000155535
398.5		0.000214416
398		0.000181268
397.5		0.000279978
397		0.000332943
396.5		0.00025476
396		0.000280566
395.5		0.000298069
395		0.000257433
394.5		0.000163268
394		0.000254979
393.5		0.000152143
393		0.000261222
392.5		0.00021058
392		0.000213132
391.5		0.000139899
391		0.000140813
390.5		0.000152065
390		0.000272381
389.5		0.000184752
389		0.000203094
388.5		0.000219922
388		0.000239753
387.5		0.000214621
387		0.000164403
386.5		0.000193554
386		0.000199682
385.5		0.000169148
385		0.000208783
384.5		0.000223982
384		0.000104711
383.5		0.000175904
383		0.000193384
382.5		0.00027365
382		0.000181253
381.5		0.000241135
381		0.000273623
380.5		0.000211398
380		0.000196461
379.5		0.000296335
379		0.000248751
378.5		0.000206696
378		0.000262028
377.5		0.000142848
377		0.000343191
376.5		0.000298208
376		0.000145163
375.5		0.000185903
375		0.000191366
374.5		0.000324075
374		0.000147162
373.5		0.000232584
373		0.000223234
372.5		0.000243337
372		0.000212089
371.5		0.000275982
371		0.000287814
370.5		0.000290032
370		0.000305456
369.5		0.000239528
369		0.000194875
368.5		0.000258753
368		0.000264057
367.5		0.000187236
367		6.95E-05
366.5		0.000173521
366		0.000254175
365.5		-0.000135492
365		0.000409494
364.5		0.000162475
364		0.000197961
363.5		0.000213457
363		5.96E-05
362.5		0.000150711
362		0.000130762
361.5		0.000271415
361		0.000330611
360.5		6.33E-05
360		0.000278458
359.5		0.000151438
359		0.000343643
358.5		0.000167465
358		3.55E-05
357.5		0.000311675
357		0.000297357
356.5		0.000234474
356		0.000266561
355.5		0.000109116
355		0.000238399
354.5		0.000208105
354		0.000328273
353.5		0.00015725
353		0.00026457
352.5		0.000166336
352		0.00024273
351.5		0.000353055
